family_id	family_label	product_id	carac_id	carac_label	value
2081	Gamme GALVA	10828	101	Plus produit	> CP2A exclusif (brevet ALDES) : réduction de la consommation du ventilateur,##NewLine##> 35% de pertes de charge en moins par rapport à un CP standard,##NewLine##> atténuation acoustique améliorée : 7dB (A) sur le bruit rayonné du ventilateur (3dB (A) de mieux qu'un CP standard).
2081	Gamme GALVA	10830	83	Gamme	Standard
2081	Gamme GALVA	10830	93	Nom du produit	Caisson Piquage Acoustique et Aéraulique pour relevé d’étanchéité : CPT2A
2081	Gamme GALVA	10830	71	Description produit	Le caisson piquage (ou Té-souche) acoustique et aéraulique pour relevé d'étanchéité est un accessoire aéraulique en acier galvanisé qui permet de joindre le réseau collecteur vertical et le réseau horizontal tout en assurant, conformément aux exigences des DTU 68.1 et 68.2, l'accessibilité à la colonne verticale et au réseau horizontal. Il est spécifique aux colonnes débouchant en combles ou en terrasses des locaux tertiaires et des logements collectifs, pour lesquelles le relevé d'étanchéité est réalisé après la pose du caisson piquage. Le caisson piquage aéraulique et acoustique est équipé d'un jonc d'arrêt sur le corps du caisson pour maintenir le bouchon en position stable et ainsi limiter le risque de fuites. Les caractéristiques aérauliques du CPT2A diminuent la dépression nécessaire au ventilateur et donc peuvent permettre de choisir un ventilateur moins puissant, donc moins bruyant et moins consommateur d'énergie.
2081	Gamme GALVA	10830	101	Plus produit	> CPT2A exclusif (brevet ALDES) : réduction de la consommation du ventilateur,##NewLine##> 35% de pertes de charge en moins par rapport à un CPT standard,##NewLine##> atténuation acoustique améliorée : 7dB (A) sur le bruit rayonné du ventilateur (3dB (A) de mieux qu'un CPT standard).
2081	Gamme GALVA	50696	83	Gamme	Standard
2081	Gamme GALVA	50696	93	Nom du produit	Grillage de Protection Circulaire : GPC
2081	Gamme GALVA	50696	71	Description produit	Le grillage de protection circulaire est un dispositif permettant d'empêcher les volatiles de pénétrer dans les conduits circulaires. Il se fixe au conduit par l'intermédiaire de vis autoforeuses.
2081	Gamme GALVA	51303	83	Gamme	Standard
2081	Gamme GALVA	51303	93	Nom du produit	Fourreau traversée de Terrasse : FT
2081	Gamme GALVA	51303	71	Description produit	Le fourreau traversée de terrasse est un accessoire du réseau en galva lisse à sceller dans une dalle béton. Il permet de protéger le conduit lors de la traversée de terrasse.
2081	Gamme GALVA	59418	83	Gamme	Standard
2081	Gamme GALVA	59418	93	Nom du produit	Bavette d'étanchéité
2081	Gamme GALVA	59418	71	Description produit	La bavette d'étanchéité est un accessoire en acier galvanisé du réseau permettant d'assurer l'étanchéité en traversée de toiture.
2081	Gamme GALVA	94361	83	Gamme	Galva
2081	Gamme GALVA	94361	93	Nom du produit	Caisson de croisement Galva
2081	Gamme GALVA	94361	71	Description produit	Cette croix est employée lorsque deux gaines se croisent, elle évite la différence##NewLine##de hauteur.
2081	Gamme GALVA	94361	101	Plus produit	> permettre de croiser deux gaines de Galva D125 dans un faux-plafond,##NewLine##> éviter un contournement,##NewLine##> éviter un faux-plafond plus bas.
2081	Gamme GALVA	109093	93	Nom du produit	Coude 60°
1927	Réseaux Galva oblong	2163	83	Gamme	Oblong
1927	Réseaux Galva oblong	2163	93	Nom du produit	Conduits Spiralés Rigides Oblongs : CSRO
1927	Réseaux Galva oblong	2163	71	Description produit	Le conduit oblong est un conduit en acier galvanisé qui est une alternative performante aux réseaux rectangulaires permettant le passage de gros débits d'air dans un espace réduit (faux plafond) ou en apparent dans les locaux tertiaires et les logements collectifs. Le conduit oblong est un conduit droit en tôle d'acier galvanisé mis aux dimensions L x H par déformation et calibrage sur presse hydraulique d'un conduit circulaire.
1927	Réseaux Galva oblong	2163	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2130	83	Gamme	Oblong
1927	Réseaux Galva oblong	2130	93	Nom du produit	Bouchon Mâle Oblong : BMO
1927	Réseaux Galva oblong	2130	71	Description produit	Le bouchon mâle oblong est un accessoire aéraulique oblong en acier galvanisé qui permet de boucher la partie terminal d'un réseau oblong dans les locaux tertiaires et les logements collectifs.
1927	Réseaux Galva oblong	2130	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2173	83	Gamme	Oblong
1927	Réseaux Galva oblong	2173	93	Nom du produit	Coude Horizontal Oblong : CHO 30°
1927	Réseaux Galva oblong	2173	71	Description produit	Le coude horizontal oblong 30° permet de changer la direction d'un réseau oblong de 30° dans le plan du réseau.
1927	Réseaux Galva oblong	2173	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2174	83	Gamme	Oblong
1927	Réseaux Galva oblong	2174	93	Nom du produit	Coude Horizontal Oblong : CHO 45°
1927	Réseaux Galva oblong	2174	71	Description produit	Le coude horizontal oblong 45° permet de changer la direction d'un réseau oblong de 45° dans le plan du réseau.
1927	Réseaux Galva oblong	2174	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2175	83	Gamme	Oblong
1927	Réseaux Galva oblong	2175	93	Nom du produit	Coude Horizontal Oblong : CHO 90°
1927	Réseaux Galva oblong	2175	71	Description produit	Le coude horizontal oblong 90° permet de changer la direction d'un réseau oblong de 90° dans le plan du réseau.
1927	Réseaux Galva oblong	2175	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2176	83	Gamme	Oblong
1927	Réseaux Galva oblong	2176	93	Nom du produit	Coude Vertical Oblong : CVO 30°
1927	Réseaux Galva oblong	2176	71	Description produit	Le coude vertical oblong 30° permet de changer la direction d'un réseau oblong de 30°.
1927	Réseaux Galva oblong	2176	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2177	83	Gamme	Oblong
1927	Réseaux Galva oblong	2177	93	Nom du produit	Coude Vertical Oblong : CVO 45°
1927	Réseaux Galva oblong	2177	71	Description produit	Le coude vertical oblong 45° permet de changer la direction d'un réseau oblong de 45°.
1927	Réseaux Galva oblong	2177	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2178	83	Gamme	Oblong
1927	Réseaux Galva oblong	2178	93	Nom du produit	Coude Vertical Oblong : CVO 90°
1927	Réseaux Galva oblong	2178	71	Description produit	Le coude vertical oblong 90° permet de changer la direction d'un réseau oblong de 90°.
1927	Réseaux Galva oblong	2178	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2179	83	Gamme	Oblong
1927	Réseaux Galva oblong	2179	93	Nom du produit	Culotte Oblongue Horizontale : CSH 90°
1927	Réseaux Galva oblong	2179	71	Description produit	La culotte oblongue horizontale 90° permet d'assurer la confluence de 2 branches de réseau oblong à 90° l'une de l'autre dans le plan. Sa forme aéraulique permet de limiter fortement les pertes de charge, surtout en insufflation.
1927	Réseaux Galva oblong	2179	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2327	83	Gamme	Oblong
1927	Réseaux Galva oblong	2327	93	Nom du produit	Piquage Droit Oblong : PDO à 90°
1927	Réseaux Galva oblong	2327	71	Description produit	Le piquage droit oblong 90° permet de réaliser un piquage à 90° sur un conduit circulaire galvanisé.
1927	Réseaux Galva oblong	2327	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2328	83	Gamme	Oblong
1927	Réseaux Galva oblong	2328	93	Nom du produit	Piquage Droit Oblong sur Plat : PDOP
1927	Réseaux Galva oblong	2328	71	Description produit	Le piquage droit oblong sur plat 90° permet de réaliser un piquage à 90° sur un conduit de type oblong ou rectangulaire galvanisé.
1927	Réseaux Galva oblong	2328	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2358	83	Gamme	Oblong
1927	Réseaux Galva oblong	2358	93	Nom du produit	Raccord Femelle Oblong : RFO
1927	Réseaux Galva oblong	2358	71	Description produit	Le raccord femelle oblong permet de raccorder deux accessoires oblongs entre eux.
1927	Réseaux Galva oblong	2358	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2361	83	Gamme	Oblong
1927	Réseaux Galva oblong	2361	93	Nom du produit	Raccord Mâle Oblong : RMO
1927	Réseaux Galva oblong	2361	71	Description produit	Le raccord mâle oblong permet de raccorder deux conduits oblongs entre eux.
1927	Réseaux Galva oblong	2361	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2366	83	Gamme	Oblong
1927	Réseaux Galva oblong	2366	93	Nom du produit	Réduction Concentrique Oblongue Cylindrique : RCOC
1927	Réseaux Galva oblong	2366	71	Description produit	La réduction concentrique oblongue cylindrique permet de raccorder un réseau oblong à un réseau circulaire.
1927	Réseaux Galva oblong	2366	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2367	83	Gamme	Oblong
1927	Réseaux Galva oblong	2367	93	Nom du produit	Réduction Concentrique Oblongue : RCO
1927	Réseaux Galva oblong	2367	71	Description produit	La réduction concentrique oblongue permet de raccorder deux conduits oblongs de sections différentes.
1927	Réseaux Galva oblong	2367	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2372	83	Gamme	Oblong
1927	Réseaux Galva oblong	2372	93	Nom du produit	Réduction Oblongue Cylindrique Tangentielle sur Plat : ROCTP
1927	Réseaux Galva oblong	2372	71	Description produit	La réduction oblongue cylindrique tangentielle sur plat permet de raccorder un réseau oblong à un réseau circulaire tout en conservant un réseau linéaire et plat, sans perte de place vers le bas.
1927	Réseaux Galva oblong	2372	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2373	83	Gamme	Oblong
1927	Réseaux Galva oblong	2373	93	Nom du produit	Réduction Oblongue Tangentielle sur Plat : ROTP
1927	Réseaux Galva oblong	2373	71	Description produit	La réduction oblongue tangentielle sur plat permet de raccorder deux conduits oblongs de sections différentes tout en conservant un réseau linéaire et plat, sans perte de place vers le bas.
1927	Réseaux Galva oblong	2373	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1927	Réseaux Galva oblong	2377	83	Gamme	Oblong
1927	Réseaux Galva oblong	2377	93	Nom du produit	Registre d’équilibrage Oblong : RGO
1927	Réseaux Galva oblong	2377	71	Description produit	Le registre d'équilibrage oblong permet de régler la pression dans des branches de réseaux aérauliques en oblong en bâtiment tertiaire ou collectif.
1927	Réseaux Galva oblong	2377	101	Plus produit	> faible encombrement pour les gros débits,##NewLine##> bonne étanchéité et pertes de charges maîtrisées,##NewLine##> montage et entretien aisés (pas d'angle mort).
1926	Réseaux Alu circulaires	2016	83	Gamme	Aluminium
1926	Réseaux Alu circulaires	2016	93	Nom du produit	Té Equerre : TE 90° alu
1926	Réseaux Alu circulaires	2016	71	Description produit	Le TE 90° alu permet de raccorder deux branches de réseau aluminium avec un angle de 90°. Il garantit une mise en oeuvre sans fuite ni pertes de charge excessives sur le piquage.
1926	Réseaux Alu circulaires	2016	101	Plus produit	> gamme conforme aux exigences VMC gaz,##NewLine##> convient aux installations soumises à des ambiances salines.
1926	Réseaux Alu circulaires	2131	83	Gamme	Aluminium
1926	Réseaux Alu circulaires	2131	93	Nom du produit	Bouchon Mâle Femelle : BMF alu
1926	Réseaux Alu circulaires	2131	71	Description produit	Le bouchon mâle femelle alu est un accessoire aéraulique en aluminium qui permet de boucher un conduit ou un accessoire en aluminium dans les locaux tertiaires et les logements collectifs.
1926	Réseaux Alu circulaires	2131	101	Plus produit	> gamme conforme aux exigences VMC gaz,##NewLine##> convient aux installations soumises à des ambiances salines.
1926	Réseaux Alu circulaires	2139	83	Gamme	Aluminium
1926	Réseaux Alu circulaires	2139	93	Nom du produit	Caisson Piquage : CP alu
1926	Réseaux Alu circulaires	2139	71	Description produit	Le caisson piquage (ou Té-souche) alu est un accessoire aéraulique en aluminium qui permet de joindre le réseau collecteur vertical et le réseau horizontal tout en assurant, conformément aux exigences des DTU 68.1 et 68.2, l'accessibilité à la colonne verticale et au réseau horizontal. Il est spécifique aux colonnes VMC gaz débouchant en combles ou en terrasses des locaux tertiaires et des logements collectifs, pour lesquelles le relevé d'étanchéité est réalisé avant la pose du caisson piquage (> 95% des cas). Le caisson piquage alu est équipé d'un jonc d'arrêt sur le corps du caisson pour maintenir le bouchon en position stable et ainsi limiter le risque de fuites.
1926	Réseaux Alu circulaires	2139	101	Plus produit	> gamme conforme aux exigences VMC gaz,##NewLine##> accessibilité à la colonne préservée,##NewLine##> convient aux installations soumises à des ambiances salines.
1926	Réseaux Alu circulaires	2162	83	Gamme	Aluminium
1926	Réseaux Alu circulaires	2162	93	Nom du produit	Conduits Rigides Aluminium
1926	Réseaux Alu circulaires	2162	71	Description produit	Les conduits rigides aluminium sont idéaux pour les réseaux de VMC gaz ou les installations sousmises à des ambiances salines. Ils sont disponibles en longueur de 3 m ou 2,47 m.
1926	Réseaux Alu circulaires	2162	101	Plus produit	> gamme conforme aux exigences VMC gaz,##NewLine##> convient aux installations soumises à des ambiances salines.
1926	Réseaux Alu circulaires	2168	83	Gamme	Aluminium
1926	Réseaux Alu circulaires	2168	93	Nom du produit	Coude 45° alu
1926	Réseaux Alu circulaires	2168	71	Description produit	Le coude 45° alu permet de changer la direction d'un réseau aluminium de 45°. Jusqu'au diamètre 500, les coudes sont à secteurs.
1926	Réseaux Alu circulaires	2168	101	Plus produit	> gamme conforme aux exigences VMC gaz,##NewLine##> convient aux installations soumises à des ambiances salines.
1926	Réseaux Alu circulaires	2171	83	Gamme	Aluminium
1926	Réseaux Alu circulaires	2171	93	Nom du produit	Coude 90° alu
1926	Réseaux Alu circulaires	2171	71	Description produit	Le coude 90° alu permet de changer la direction d'un réseau aluminium de 90°. Jusqu'au diamètre 500, les coudes sont à secteurs.
1926	Réseaux Alu circulaires	2171	101	Plus produit	> gamme conforme aux exigences VMC gaz,##NewLine##> convient aux installations soumises à des ambiances salines.
1926	Réseaux Alu circulaires	2332	83	Gamme	Aluminium
1926	Réseaux Alu circulaires	2332	93	Nom du produit	Piquage Equerre Circulaire : PEC Alu
1926	Réseaux Alu circulaires	2332	71	Description produit	Le piquage équerre circulaire alu permet de réaliser un piquage à 90° sur un conduit circulaire aluminium.
1926	Réseaux Alu circulaires	2332	101	Plus produit	> gamme conforme aux exigences VMC gaz,##NewLine##> convient aux installations soumises à des ambiances salines.
1926	Réseaux Alu circulaires	2335	83	Gamme	Aluminium
1926	Réseaux Alu circulaires	2335	93	Nom du produit	Piquage Equerre sur Plat : PEP Alu
1926	Réseaux Alu circulaires	2335	71	Description produit	Le piquage équerre sur plat alu permet de réaliser un piquage à 90° sur un conduit rectangulaire aluminium.
1926	Réseaux Alu circulaires	2335	101	Plus produit	> gamme conforme aux exigences VMC gaz,##NewLine##> convient aux installations soumises à des ambiances salines.
1926	Réseaux Alu circulaires	2360	83	Gamme	Aluminium
1926	Réseaux Alu circulaires	2360	93	Nom du produit	Raccord Femelle : RF Alu
1926	Réseaux Alu circulaires	2360	71	Description produit	Le raccord femelle alu permet de raccorder deux accessoires aluminium entre eux.
1926	Réseaux Alu circulaires	2360	101	Plus produit	> gamme conforme aux exigences VMC gaz,##NewLine##> convient aux installations soumises à des ambiances salines.
1926	Réseaux Alu circulaires	2364	83	Gamme	Aluminium
1926	Réseaux Alu circulaires	2364	93	Nom du produit	Raccord Mâle : RM Alu
1926	Réseaux Alu circulaires	2364	71	Description produit	Le raccord mâle alu permet de raccorder deux conduits aluminium entre eux.
1926	Réseaux Alu circulaires	2364	101	Plus produit	> gamme conforme aux exigences VMC gaz,##NewLine##> convient aux installations soumises à des ambiances salines.
1926	Réseaux Alu circulaires	2370	83	Gamme	Aluminium
1926	Réseaux Alu circulaires	2370	93	Nom du produit	Réduction Conique Concentrique : RCC Alu
1926	Réseaux Alu circulaires	2370	71	Description produit	La réduction conique concentrique alu permet de raccorder deux conduits aluminium de diamètres différents entre eux.
1926	Réseaux Alu circulaires	2370	101	Plus produit	> gamme conforme aux exigences VMC gaz,##NewLine##> convient aux installations soumises à des ambiances salines.
1926	Réseaux Alu circulaires	2375	83	Gamme	Aluminium
1926	Réseaux Alu circulaires	2375	93	Nom du produit	Réduction Plate Concentrique : RPC Alu
1926	Réseaux Alu circulaires	2375	71	Description produit	La réduction plate concentrique alu permet de raccorder deux conduits aluminium de diamètres différents entre eux sur un minimum de longueur. En insufflation, préférer une réduction conique en raison des pertes de charges générées par la réduction plate.
1926	Réseaux Alu circulaires	2375	101	Plus produit	> gamme conforme aux exigences VMC gaz,##NewLine##> convient aux installations soumises à des ambiances salines.
1926	Réseaux Alu circulaires	2380	83	Gamme	Aluminium
1926	Réseaux Alu circulaires	2380	93	Nom du produit	Registres RG / RGP Alu
1926	Réseaux Alu circulaires	2380	71	Description produit	Le registre d'équilibrage alu permet de régler la pression dans des branches de réseaux aérauliques en aluminium en bâtiment tertiaire ou collectif. Le registre d'équilibre alu RGP permet un réglage de la pression plus fin qu'un registre standard car il évite de fermer complètement une branche de réseau (notamment en VMC gaz).
1926	Réseaux Alu circulaires	2380	101	Plus produit	> gamme conforme aux exigences VMC gaz,##NewLine##> convient aux installations soumises à des ambiances salines.
1926	Réseaux Alu circulaires	10827	83	Gamme	Aluminium
1926	Réseaux Alu circulaires	10827	93	Nom du produit	Caisson Piquage Acoustique et Aéraulique : CP2A Alu
1926	Réseaux Alu circulaires	10827	71	Description produit	Le caisson piquage (ou Té-souche) acoustique et aéraulique alu est un accessoire aéraulique en aluminium qui permet de joindre le réseau collecteur vertical et le réseau horizontal tout en assurant, conformément aux exigences des DTU 68.1 et 68.2, l'accessibilité à la colonne verticale et au réseau horizontal. Il est spécifique aux colonnes VMC gaz débouchant en combles ou en terrasses des locaux tertiaires et des logements collectifs, pour lesquelles le relevé d'étanchéité est réalisé avant la pose du caisson piquage (> 95% des cas). Le caisson piquage aéraulique et acoustique alu est équipé d'un jonc d'arrêt sur le corps du caisson pour maintenir le bouchon en position stable et ainsi limiter le risque de fuites. Les caractéristiques aérauliques du CP2A diminuent la dépression nécessaire au ventilateur et donc peuvent permettre de choisir un ventilateur moins puissant, donc moins bruyant et moins consommateur d'énergie. Dans l'objectif de diminuer les pertes de charge du réseau, d'améliorer le fonctionnement des chaudières gaz et d'avoir une atténuation complémentaire du bruit du ventilateur, l'étude sera prioritairement réalisée avec des CP2A.
1926	Réseaux Alu circulaires	10827	101	Plus produit	> CP2A exclusif (brevet ALDES) : idéal en VMC gaz,##NewLine##> 35% de pertes de charge en moins par rapport à un CP standard,##NewLine##> atténuation acoustique améliorée : 7dB (A) sur le bruit rayonné du ventilateur (3dB (A) de mieux qu'un CP standard).
1926	Réseaux Alu circulaires	109094	93	Nom du produit	Bouchon Mâle + Purge : BM + Purge alu
7437	Sortie de toit	7440	83	Gamme	Sortie de toit VMC
7437	Sortie de toit	7440	93	Nom du produit	Sortie de Toit Standard : STS
7437	Sortie de toit	7440	71	Description produit	La sortie de toit standard a été conçue pour la VMC et le traitement d'air dans l'habitat collectif et les immeubles tertiaires. Elle peut être utilisée en amenée d'air comme en rejet d'air et aussi en évacuation de hotte de cuisine. En acier galvanisé, elle est disponible en 9 tailles allant du diamètre 160 au diamètre 630 mm et disponible en 2 finitions différentes (ardoise ou tuile). La sortie de toit standard peut s'utiliser sur tout type de toiture, l'étanchéité se faisant par kit plomb.
7437	Sortie de toit	7439	83	Gamme	Sortie de toit VMC
7437	Sortie de toit	7439	93	Nom du produit	Sortie de Toit Esthétique : STE
7437	Sortie de toit	7439	71	Description produit	La sortie de toit esthétique a été conçue pour la VMC et le traitement d'air dans l'habitat collectif et les immeubles tertiaires. Elle peut être utilisée en amenée d'air comme en rejet d'air et aussi en évacuation de hotte de cuisine. En acier galvanisé, elle est disponible en 4 tailles allant jusqu'au diamètre 630 mm , 4 modèles (bac acier / terrasse / ardoise ou tuile) et disponible en 5 teintes différentes.
7437	Sortie de toit	7439	101	Plus produit	> esthétique identique aux cheminées traditionnelles,##NewLine##> embase et sortie de toit amovibles pour faciliter la mise en oeuvre (sauf modèle terrasse),##NewLine##> corps de souche intégrant le système de fixation du conduit.
7437	Sortie de toit	1995	83	Gamme	Sortie de toit VMC
7437	Sortie de toit	1995	93	Nom du produit	Sortie Chatière
7437	Sortie de toit	1995	71	Description produit	La sortie chatière permet le rejet ou la prise d'air d'une installation de VMC en maison individuelle. Elle est compatible avec tous les types de toitures et existe en gris ou en brun pour une intégration discrète.
7437	Sortie de toit	1995	101	Plus produit	> existe en gris et en brun,##NewLine##> intégration discrète,##NewLine##> faibles pertes de charge.
7437	Sortie de toit	1997	83	Gamme	Sortie de toit VMC
7437	Sortie de toit	1997	93	Nom du produit	Sortie Ronde
7437	Sortie de toit	1997	71	Description produit	La sortie ronde permet le rejet ou la prise d'air d'une installation de VMC ou VMC gaz en maison individuelle. Elle est compatible avec tous les types de toitures (plaque de plomb) ou pour tuile à douille diamètre 150 mm intérieur.
7437	Sortie de toit	1997	101	Plus produit	> très faibles pertes de charge,##NewLine##> compatible VMC gaz,##NewLine##> existe avec plaque de plomb ou pour tuile à douille.
7437	Sortie de toit	7441	83	Gamme	Sortie de toit
7437	Sortie de toit	7441	93	Nom du produit	Chapeau Conique pour Conduit
7437	Sortie de toit	7441	71	Description produit	Le chapeau conique pour conduit est une sortie de toiture basique pour tout réseau de ventilation. Il empêche des éléments extérieurs d'accéder au réseau (oiseaux, etc...) et protège le réseau contre la pluie en refoulement vertical.
7437	Sortie de toit	7441	101	Plus produit	0
7437	Sortie de toit	61222	83	Gamme	Sortie de toit VMC
7437	Sortie de toit	61222	93	Nom du produit	Fixation pour rejet sur tuile à douille
7437	Sortie de toit	61222	71	Description produit	La fixation pour rejet sur tuile à douille est une manchette en acier galvanisé permettant de raccorder le rejet d'air derrière une tuile à douille pour une installation de VMC.
7438	Sortie façade	7442	83	Gamme	Visière pare-pluie
7438	Sortie façade	7442	93	Nom du produit	Visière Pare-pluie Grillagée
7438	Sortie façade	7442	71	Description produit	La visière pare-pluie grillagée est une sortie de façade standard pour tous les réseaux de ventilation et de traitement d'air des bâtiments tertiaires et collectifs. Elle empêche des éléments extérieurs d'accéder au réseau (oiseaux, etc...) et protège le réseau contre la pluie en refoulement horizontal.
7438	Sortie façade	7442	101	Plus produit	> protection contre la pluie en refoulement horizontal,##NewLine##> grillage pour protéger l'accès au réseau (oiseaux, etc...).
2094	Isolation	2384	83	Gamme	Isolation
2094	Isolation	2384	93	Nom du produit	Rouleau de Laine Minérale
2094	Isolation	2384	71	Description produit	Le rouleau de laine minérale permet une isolation thermique des réseaux de traitement d'air/climatisation rigides intérieurs dans un bâtiment tertiaire ou collectif. Il permet d'éviter la condensation dans les gaines sur les réseaux de VMC traversant des locaux abrités non chauffés. Le rouleau dispose d'une languette de recouvrement de 5 cm sur un côté de la longueur pour garantir la tenue mécanique conformément au DTU 45.2.
2094	Isolation	2384	101	Plus produit	> classement au feu M0,##NewLine##> languette de recouvrement de 5 cm sur un côté de la longueur pour garantir la tenue mécanique conformément au DTU 45.2.
2050	Acoustique	2303	83	Gamme	OCTA
2050	Acoustique	2303	93	Nom du produit	OCTA à Joints
2050	Acoustique	2303	71	Description produit	Le piège à son circulaire Octa à joints permet d'atténuer fortement le bruit transmis dans le réseau de ventilation et donc d'assurer le confort acoustique à l'intérieur des bâtiments tertiaires et collectifs tout en assurant une très bonne étanchéité du réseau. Une large gamme couvre les diamètres du Ø 125 au Ø 1000 mm.
2050	Acoustique	2303	101	Plus produit	> atténuation acoustique performante,##NewLine##> économie d'énergie : faibles pertes de charges,##NewLine##> économie d'énergie : très faible taux de fuite (étanchéité classe D).
2050	Acoustique	2304	83	Gamme	OCTA
2050	Acoustique	2304	93	Nom du produit	OCTA à Baffle
2050	Acoustique	2304	71	Description produit	Le piège à son circulaire OCTA à Baffle permet d'atténuer très fortement le bruit transmis dans le réseau de ventilation et donc d'assurer le confort acoustique à l'intérieur des bâtiments tertiaires et collectifs tout en assurant une très bonne étanchéité du réseau.  La gamme couvre les diamètres du Ø 250 au Ø 630 mm.
2050	Acoustique	2304	101	Plus produit	> atténuation acoustique très performante,##NewLine##> économie d'énergie : faibles pertes de charges,##NewLine##> économie d'énergie : faible taux de fuite (étanchéité classe C).
2050	Acoustique	11034	83	Gamme	ECTA
2050	Acoustique	11034	93	Nom du produit	ECTA 100
2050	Acoustique	11034	71	Description produit	Le piège à son rectangulaire ECTA 100 permet d'atténuer fortement le bruit transmis dans le réseau de ventilation et donc d'assurer le confort acoustique à l'intérieur des bâtiments tertiaires et collectifs. L'épaisseur des baffles est de 100 mm et ses dimensions (L et H) peuvent être comprises entre 300 et 2400 mm.
2050	Acoustique	11034	101	Plus produit	> Atténuation acoustique performante,##NewLine##> Economie d'énergie : faibles pertes de charges,##NewLine##> Totalement configurable : dimensions, nombre de baffles, type de cadre, etc.
2050	Acoustique	11035	83	Gamme	ECTA
2050	Acoustique	11035	93	Nom du produit	ECTA 200
2050	Acoustique	11035	71	Description produit	Le piège à son rectangulaire ECTA 200 permet d'atténuer très fortement le bruit transmis dans le réseau de ventilation et donc d'assurer le confort acoustique à l'intérieur des bâtiments tertiaires et collectifs. L'épaisseur des baffles est de 100 mm et ses dimensions (L et H) peuvent être comprises entre 300 et 2400 mm.
2050	Acoustique	11035	101	Plus produit	> atténuation acoustique très performante,##NewLine##> économie d'énergie : faibles pertes de charges,##NewLine##> totalement configurable : dimensions, nombre de baffles, type de cadre, etc.
2070	Conduits flexibles semi-rigides	1962	83	Gamme	ALFLEX
2070	Conduits flexibles semi-rigides	1962	93	Nom du produit	ALFLEX Galvanisé
2070	Conduits flexibles semi-rigides	1962	71	Description produit	L'ALFLEX Galvanisé est idéal pour le passage en trainasse horizontales ou le raccordements des terminaux longs. De par sa rigidité, il assure une bonne résistance mécanique entre le réseau rigide et la bouche dans le cas de longueurs importantes. Il est destiné aux locaux tertiaires et aux logements collectifs.
2070	Conduits flexibles semi-rigides	1962	101	Plus produit	> bonne résistance mécanique de par sa rigidité,##NewLine##> classement au feu M0.
