Famille-ID	Product-ID	Reference-ID	Image-ID	Image-Path
161827	248952	249166	266699	Articles\Image\03600040126844_PIECE_01.jpg
161827	248953	249167	266700	Articles\Image\03600040126974_PIECE_01.jpg
161827	248954	249168	266701	Articles\Image\03600040127100_PIECE_01.jpg
161827	248955	249171	267299	Articles\Image\CHUV_936576_01.jpg
161827	248956	249182	266732	Articles\Image\04250488608052_PIECE_01.jpg
161827	248957	249183	267255	Articles\Image\CHUV_136293_01.jpg
161827	248958	249184	267321	#N/A
161827	248959	249230	267321	#N/A
161827	249488	249504	267321	#N/A
161827	249489	249509	267321	#N/A
161827	263918	263919	267321	#N/A
161827	263988	263990	267321	#N/A
161827	263989	263991	267321	#N/A
161829	163786	164137	267234	Articles\Image\50707387765854_CARTON_01.jpg
161829	163786	266558	267321	#N/A
161829	163564	164168	267321	#N/A
161829	163565	164283	267321	#N/A
161829	163566	164312	267321	#N/A
161829	163567	164313	267321	#N/A
161829	163568	164562	267321	#N/A
161829	185146	185356	267321	#N/A
161829	185147	185400	267321	#N/A
161829	185148	185401	267321	#N/A
161829	185149	185402	267321	#N/A
161829	190418	191949	267321	#N/A
161829	185150	185403	267321	#N/A
161829	185151	185404	267321	#N/A
161829	185152	185410	267321	#N/A
161829	185153	185411	267321	#N/A
161829	185154	185412	267321	#N/A
161829	185155	185413	267321	#N/A
161829	185156	185414	267321	#N/A
161829	185157	185418	267321	#N/A
161829	185159	185423		
161829	185160	185424	267321	#N/A
161829	185161	185428	267321	#N/A
161829	185162	185430	267321	#N/A
161829	185163	185431	267321	#N/A
161829	185167	185449	267321	#N/A
161829	185165	185437	267321	#N/A
161829	185166	185442	267321	#N/A
161829	185169	185520	267321	#N/A
161829	185170	185521	267321	#N/A
161829	185170	266346	267321	#N/A
161829	190117	191810	266682	Articles\Image\00707387786502_PIECE_01.jpg
161829	190118	193051	267321	#N/A
161829	190119	193069	267321	#N/A
161829	190120	193140	267321	#N/A
161829	190121	193713	267321	#N/A
161829	248413	249268	267321	#N/A
161829	248414	249269	267321	#N/A
161829	248415	249270	267321	#N/A
161829	248415	264139	267321	#N/A
161829	248960	249076	267321	#N/A
161829	248960	264104	267321	#N/A
161829	248961	249245	267321	#N/A
161829	248962	249253	267321	#N/A
161829	249352	249308	267321	#N/A
161829	249715	249730	267321	#N/A
161829	264295	264296	267321	#N/A
161829	264304	264305	267321	#N/A
161829	266428	266429	267321	#N/A
161831	163569	164322	267321	#N/A
161831	163570	164323	267321	#N/A
161831	163571	164324	267321	#N/A
161831	163572	164326	267321	#N/A
161831	163573	164327	267321	#N/A
161831	163574	164358	267321	#N/A
161831	163575	164419	266951	Articles\Image\10705031003552_PIECE_01.jpg
161831	163576	164662	267310	Articles\Image\CHUV_952868_01.jpg
161831	163577	164663	267309	Articles\Image\CHUV_952100_01.jpg
161831	163578	164664	267321	#N/A
161831	163579	164665	267321	#N/A
161831	163580	164666	267321	#N/A
161831	163581	164740	267321	#N/A
161831	163582	164741	266820	Articles\Image\07630035529080_PIECE_01.jpg
161831	163584	164836	267321	#N/A
161831	163585	164849	267321	#N/A
161831	185171	185375	267321	#N/A
161831	185172	185376	267321	#N/A
161831	185173	185377	267321	#N/A
161831	185174	185378	267321	#N/A
161831	185175	185483	266840	Articles\Image\07630035538679_PIECE_01.jpg
161831	190122	191862	267321	#N/A
161831	190123	191863	267321	#N/A
161831	190124	191957	267321	#N/A
161831	190125	191977	267321	#N/A
161831	190126	191980	267321	#N/A
161831	190127	191981	267321	#N/A
161831	190128	192148	267321	#N/A
161831	190129	192149	267321	#N/A
161831	190130	192203	267321	#N/A
161831	190131	192223	267321	#N/A
161831	194187	194179	267321	#N/A
161831	190133	192255	267321	#N/A
161831	190134	192316	267321	#N/A
161831	194188	194223	267321	#N/A
161831	194189	194229	267321	#N/A
161831	190137	192916	267321	#N/A
161831	190138	193110	267321	#N/A
161831	190139	193591	267321	#N/A
161831	190140	193693	267321	#N/A
161831	248963	249196	267321	#N/A
161831	248964	249197	267321	#N/A
161831	263656	263657	267321	#N/A
161831	265289	264953	267321	#N/A
161832	163586	164207	267305	Articles\Image\CHUV_942955_01.jpg
161832	163587	164394	267307	Articles\Image\CHUV_945819_01.jpg
161832	163588	164395	267275	Articles\Image\CHUV_739708_01.jpg
161832	185176	185341	267321	#N/A
161832	185177	185342	267321	#N/A
161832	190141	191864	267321	#N/A
161832	190142	191991	267321	#N/A
161832	190143	191992	267321	#N/A
161832	190144	192008	267321	#N/A
161832	190145	192009	267321	#N/A
161832	190146	192010	267321	#N/A
161832	190147	193442	267321	#N/A
161832	190148	193443	267321	#N/A
161832	248519	249281	267321	#N/A
161832	263960	263961	266705	Articles\Image\04022495170163_PIECE_01.jpg
161833	163589	164607	267321	#N/A
161833	163590	164608	267321	#N/A
161833	163591	164609	267321	#N/A
161833	163592	164610	267321	#N/A
161833	190149	192014	267256	Articles\Image\CHUV_136347_01.jpg
161833	190150	192015	267257	Articles\Image\CHUV_136359_01.jpg
161833	190151	192016	267321	#N/A
161833	190152	192147	267321	#N/A
161833	190153	192420	267260	Articles\Image\CHUV_136669_01.jpg
161833	194190	194225	267321	#N/A
161834	163593	164328	267259	Articles\Image\CHUV_136384_01.jpg
161834	190155	192256	267321	#N/A
161834	263895	263896	267321	#N/A
161834	264011	264012	267321	#N/A
161834	264015	264016	267321	#N/A
161834	267433	267434		
161835	163594	164329	267321	#N/A
161835	163595	164353	267321	#N/A
161835	163596	164354	267321	#N/A
161835	163597	164355	267321	#N/A
161835	163598	164356	267321	#N/A
161835	163599	164357	267321	#N/A
161835	163600	164556	267321	#N/A
161835	163601	164557	267321	#N/A
161835	163602	164558	267321	#N/A
161835	163603	164559	267321	#N/A
161835	163604	164614	266972	Articles\Image\10884521214484_PIECE_01.jpg
161835	163605	164615	267321	#N/A
161835	163606	164616	266976	Articles\Image\10884521214491_PIECE_01.jpg
161835	163607	164617	266979	Articles\Image\10884521214507_PIECE_01.jpg
161835	163608	164792	267321	#N/A
161835	163583	164835	267321	#N/A
161835	190156	191875	266702	Articles\Image\3700458753004_PIECE_01.jpg
161835	190157	191877	267321	#N/A
161835	190158	192251	267321	#N/A
161835	190159	192756	266681	Articles\Image\00650862110012_PIECE_01.jpg
161835	194191	194180	267321	#N/A
161835	190162	192908	266907	Articles\Image\08034139290140_PIECE_01.jpg
161835	190163	193111	267321	#N/A
161835	190164	193445	267321	#N/A
161835	190165	193446	267321	#N/A
161835	190166	193447	267321	#N/A
161835	190167	193465	267321	#N/A
161835	190168	193466	267321	#N/A
161835	194192	194181	267321	#N/A
161835	248965	249165	267321	#N/A
161835	248966	249172	267321	#N/A
161835	248967	249185	267321	#N/A
161835	248968	249228	267321	#N/A
161835	249288	249293	267321	#N/A
161835	249439	249400	267321	#N/A
161835	249440	249401	267321	#N/A
161835	265414	265415	267321	#N/A
161835	267718	267719		
161836	185178	185505	267321	#N/A
161836	190169	191830	267321	#N/A
161836	190170	192019	267321	#N/A
161836	190171	192244		
161836	190172	193464	267321	#N/A
161836	263716	263717	267321	#N/A
161836	267367	267368	267321	#N/A
161836	267481	267483	267321	#N/A
161838	163609	164113	267216	Articles\Image\30707387065967_BOITE_01.jpg
161838	163610	164116	267321	#N/A
161838	163611	164117	267218	Articles\Image\30707387065974_BOITE_01.jpg
161838	163612	164118	267221	Articles\Image\30707387065981_BOITE_01.jpg
161838	163613	164119	267321	#N/A
161838	163614	164120	267321	#N/A
161838	163615	164121	267208	Articles\Image\30707387023677_BOITE_01.jpg
161838	163616	164122	267205	Articles\Image\30707387023646_BOITE_01.jpg
161838	163617	164123	267321	#N/A
161838	163618	164124	267212	Articles\Image\30707387030477_BOITE_01.jpg
161838	163619	164492	267321	#N/A
161838	163620	164674	267321	#N/A
161838	163621	164675	267245	Articles\Image\CHUV_125600_01.jpg
161838	163622	164676	267246	Articles\Image\CHUV_125611_01.jpg
161838	163623	164677	267247	Articles\Image\CHUV_125623_01.jpg
161838	163624	164770	267321	#N/A
161838	163625	164781	267321	#N/A
161838	163626	164782	267321	#N/A
161838	163627	164783	267321	#N/A
161838	163628	164784	267321	#N/A
161838	163629	164785	267224	Articles\Image\30707387435845_BOITE_01.jpg
161838	163630	164786	267229	Articles\Image\30707837435869_BOITE_01.jpg
161838	163631	164787	267227	Articles\Image\30707387435890_BOITE_01.jpg
161838	163632	164788	267321	#N/A
161838	185179	185321	267214	Articles\Image\30707387065950_BOITE_01.jpg
161838	185180	185322	267321	#N/A
161838	185181	185324	267321	#N/A
161838	185182	185325	267321	#N/A
161838	185183	185454	267321	#N/A
161838	185183	266500	267321	#N/A
161838	185184	185455	267321	#N/A
161838	185184	266501	267321	#N/A
161838	185185	185456	267321	#N/A
161838	185186	185457	267321	#N/A
161838	185187	185460	267321	#N/A
161838	185188	185461	267321	#N/A
161838	185189	185462	267321	#N/A
161838	190173	191789	267321	#N/A
161838	190174	191790	267321	#N/A
161838	190175	191791	267321	#N/A
161838	190176	191793	267321	#N/A
161838	190177	191794	267321	#N/A
161838	190178	191795	267321	#N/A
161838	190179	191796	267321	#N/A
161838	190180	191797	267321	#N/A
161838	190181	191809	266703	Articles\Image\04001895929090_BOITE_01.jpg
161838	190182	192487	267321	#N/A
161838	190183	192488	267321	#N/A
161838	190184	192489	267321	#N/A
161838	190185	192490	267321	#N/A
161838	190186	192491		
161838	190187	192492		
161838	190188	192493	267321	#N/A
161838	190189	192494	267321	#N/A
161838	190190	192495	267321	#N/A
161838	190191	192496	267321	#N/A
161838	190192	192497	267321	#N/A
161838	190193	192498	267321	#N/A
161838	190194	192934	267321	#N/A
161838	190195	192935	267321	#N/A
161838	190196	192936	267321	#N/A
161838	190197	192937	267321	#N/A
161838	190198	192939	267321	#N/A
161838	190199	192940	267321	#N/A
161838	190200	192941	267321	#N/A
161838	190201	192942	267321	#N/A
161838	190202	192943	267321	#N/A
161838	190203	192944	267321	#N/A
161838	190203	266502	267321	#N/A
161838	190204	192951	267321	#N/A
161838	190205	192952	267321	#N/A
161838	190206	193017		
161838	190207	193380	267321	#N/A
161838	190208	193389	267321	#N/A
161838	248168	248229	266775	Articles\Image\07323190177431_PIECE_01.jpg
161838	248969	249113	267248	Articles\Image\CHUV_125635_01.jpg
161838	248970	249143	267321	#N/A
161838	248972	249190	267321	#N/A
161838	248973	249191	267321	#N/A
161838	248974	249192	267321	#N/A
161838	248975	249193	267321	#N/A
161838	249353	249300	267198	Articles\Image\30707387007356_BOITE_01.jpg
161838	249354	249301	266721	Articles\Image\04046719875412_BOITE_01.jpg
161838	249441	249482	267321	#N/A
161838	264002	264003	267321	#N/A
161838	264380	264390	267321	#N/A
161838	264380	267637		
161838	265674	265675	267321	#N/A
161838	267539	267540		
161839	163633	164114	267321	#N/A
161839	163634	164115	267201	Articles\Image\30707387019854_BOITE_01.jpg
161839	163635	164125	267321	#N/A
161839	163636	164126	267321	#N/A
161839	163637	164127	267321	#N/A
161839	163638	164262	267321	#N/A
161839	163638	263847	267321	#N/A
161839	163639	164263	267321	#N/A
161839	163639	263848	267321	#N/A
161839	163640	164264	267321	#N/A
161839	163640	263849	267321	#N/A
161839	163641	164265	267321	#N/A
161839	163641	263850	267321	#N/A
161839	163642	164266	267321	#N/A
161839	163642	263851	267321	#N/A
161839	163643	164267	267321	#N/A
161839	163643	263852	267321	#N/A
161839	163644	164406	267321	#N/A
161839	163645	164407	267321	#N/A
161839	163646	164408	267321	#N/A
161839	163647	164409	267321	#N/A
161839	163648	164416	267321	#N/A
161839	163649	164417	267321	#N/A
161839	163650	164537	267321	#N/A
161839	163651	164538	267321	#N/A
161839	163652	164539	267321	#N/A
161839	163653	164678	267321	#N/A
161839	163654	164679	266774	Articles\Image\07323190177424_PIECE_01.jpg
161839	163655	164729	267321	#N/A
161839	163656	164730	267321	#N/A
161839	163657	164731	267321	#N/A
161839	163658	164732	267321	#N/A
161839	163659	164733	267321	#N/A
161839	185192	185443	267321	#N/A
161839	185193	185482	267321	#N/A
161839	185194	185497	267321	#N/A
161839	185195	185498	267321	#N/A
161839	190209	191841	267285	Articles\Image\CHUV_922656_01.jpg
161839	190210	191842	266752	Articles\Image\05605622220000_ROULEA_01.jpg
161839	190211	191938	267321	#N/A
161839	190212	191945	267321	#N/A
161839	190213	191946	267321	#N/A
161839	190214	191947	267286	Articles\Image\CHUV_923969_01.jpg
161839	190215	191948	267287	Articles\Image\CHUV_923970_01.jpg
161839	190216	192114	267321	#N/A
161839	190216	263857	267321	#N/A
161839	190217	192116	267321	#N/A
161839	190217	263859	267321	#N/A
161839	190218	192117	267321	#N/A
161839	190218	263860	267321	#N/A
161839	190219	192118	267321	#N/A
161839	190219	263858	267321	#N/A
161839	190220	192121	267321	#N/A
161839	190220	263856	267321	#N/A
161839	190221	192122	267321	#N/A
161839	190221	263855	267321	#N/A
161839	190222	192123	267321	#N/A
161839	190222	263863	267321	#N/A
161839	190223	192124	267321	#N/A
161839	190223	263861	267321	#N/A
161839	190224	192125	267321	#N/A
161839	190224	263862	267321	#N/A
161839	190225	192473	267321	#N/A
161839	190226	192474	267321	#N/A
161839	190227	192475	267321	#N/A
161839	190228	192476	267321	#N/A
161839	190229	192477	267321	#N/A
161839	190230	192478	267321	#N/A
161839	190231	192479	267321	#N/A
161839	190232	192480	267321	#N/A
161839	190233	192481	267321	#N/A
161839	190234	192482	267321	#N/A
161839	190235	192483	267321	#N/A
161839	190236	192484	267321	#N/A
161839	190237	192485	267321	#N/A
161839	190238	192486	267321	#N/A
161839	190239	192504	267321	#N/A
161839	190240	192505	267321	#N/A
161839	190241	192706	267321	#N/A
161839	190242	192711	267321	#N/A
161839	190243	192712	267321	#N/A
161839	190244	193105	267321	#N/A
161839	190245	193106	266796	Articles\Image\07630035517018_ROULEA_01.jpg
161839	190246	193107	266811	Articles\Image\07630035522180_ROULEA_01.jpg
161839	190247	193108	266799	Articles\Image\07630035517667_ROULEA_01.jpg
161839	190248	193373	267321	#N/A
161839	190249	193378	267321	#N/A
161839	190250	193379	267321	#N/A
161839	190251	193382	267321	#N/A
161839	190252	193383	267321	#N/A
161839	248976	249083	267321	#N/A
161839	248977	249084	267321	#N/A
161839	248978	249140	267321	#N/A
161839	248979	249148	267321	#N/A
161839	248980	249155	267303	Articles\Image\CHUV_939313_01.jpg
161839	248981	249159	267321	#N/A
161839	248981	263844	267321	#N/A
161839	248983	249261	267321	#N/A
161839	249442	249398	267321	#N/A
161839	249716	249728	267321	#N/A
161839	265692	265693	267321	#N/A
161840	267725	267726		
161840	163660	164187	267321	#N/A
161840	163661	164404	267321	#N/A
161840	163662	164561	267277	Articles\Image\CHUV_892494_01.jpg
161840	163663	164584	267321	#N/A
161840	163664	164585	267321	#N/A
161840	163665	164586	267321	#N/A
161840	163666	164695	267321	#N/A
161840	163667	164724	267321	#N/A
161840	163668	164725	267321	#N/A
161840	163669	164726	267321	#N/A
161840	163670	164727	267321	#N/A
161840	163671	164728	266789	Articles\Image\07630035502205_PIECE_01.jpg
161840	163672	164768	267321	#N/A
161840	163673	164769	267321	#N/A
161840	163673	264024	267321	#N/A
161840	163674	164789	267292	Articles\Image\CHUV_936504_01.jpg
161840	163675	164790	267321	#N/A
161840	163676	164791	267321	#N/A
161840	185196	185323	267321	#N/A
161840	185197	185479	267321	#N/A
161840	185198	185480	267321	#N/A
161840	185199	185481	266790	Articles\Image\07630035502403_PIECE_01.jpg
161840	185201	185495	267321	#N/A
161840	185642	185638	266792	Articles\Image\07630035506623_PIECE_01.jpg
161840	185643	185639	266788	Articles\Image\07630035501017_PIECE_01.jpg
161840	190253	191792	267321	#N/A
161840	190254	191929	266875	Articles\Image\07640178432178_PIECE_01.jpg
161840	190255	191930	267321	#N/A
161840	190256	191931	267321	#N/A
161840	190257	191937	267321	#N/A
161840	190258	192357	267321	#N/A
161840	190259	192358	267321	#N/A
161840	190260	192359	267321	#N/A
161840	190261	192360	267321	#N/A
161840	190262	192361	267321	#N/A
161840	190263	192453	267321	#N/A
161840	190264	192454	267321	#N/A
161840	190265	192455	267321	#N/A
161840	190266	192463	267321	#N/A
161840	190266	266373	267321	#N/A
161840	190267	192650	267321	#N/A
161840	190267	264100	267321	#N/A
161840	190268	192651	267321	#N/A
161840	190268	264101	267321	#N/A
161840	190269	192704	267321	#N/A
161840	190270	192707	267321	#N/A
161840	190271	192793	267321	#N/A
161840	190272	192924	267321	#N/A
161840	190273	193093	267321	#N/A
161840	190274	193094	267321	#N/A
161840	190275	193095	267321	#N/A
161840	190276	193096	267321	#N/A
161840	190277	193097	267321	#N/A
161840	190278	193098	267321	#N/A
161840	190278	266531	267321	#N/A
161840	190279	193099	267321	#N/A
161840	190280	193100	267321	#N/A
161840	190281	193101	267321	#N/A
161840	190282	193102	267321	#N/A
161840	190283	193103	267321	#N/A
161840	190284	193104	267321	#N/A
161840	190286	193141	267321	#N/A
161840	190287	193142	267321	#N/A
161840	190288	193143	267321	#N/A
161840	190289	193144	267321	#N/A
161840	190290	193372	267321	#N/A
161840	194193	194263	267321	#N/A
161840	190292	193384	267321	#N/A
161840	190293	193386	267321	#N/A
161840	190293	266493	267321	#N/A
161840	190294	193502	267321	#N/A
161840	190295	193656	267321	#N/A
161840	248169	248231	267321	#N/A
161840	248430	248738	267321	#N/A
161840	248879	249189	267321	#N/A
161840	248984	249082	267321	#N/A
161840	248985	249091	267321	#N/A
161840	248985	267722		
161840	248986	249128	267321	#N/A
161840	248987	249129	267321	#N/A
161840	248988	249130	266793	Articles\Image\07630035506708_PIECE_01.jpg
161840	248989	249131	266791	Articles\Image\07630035504834_PIECE_01.jpg
161840	248990	249132	267321	#N/A
161840	248991	249152	266843	Articles\Image\07640103625200_PIECE_01.jpg
161840	248992	249153	266895	Articles\Image\07640178436008_PIECE_01.jpg
161840	249443	249397	267321	#N/A
161840	264036	264037	267321	#N/A
161840	267427	267428		
161840	267457	267458		
161840	267519	267520		
161840	267604	267605		
161841	163677	164540	267321	#N/A
161842	163678	164487	266688	Articles\Image\00849554001268_PIECE_01.jpg
161842	163679	164488	267321	#N/A
161842	163680	164489	266695	Articles\Image\00849554003323_PIECE_01.jpg
161842	163681	164490	267321	#N/A
161842	163682	164491	266694	Articles\Image\00849554002531_PIECE_01.jpg
161842	190296	192632	267321	#N/A
161842	190297	192635	266693	Articles\Image\00849554002104_PIECE_01.jpg
161842	190298	192636	266692	Articles\Image\00849554002098_PIECE_01.jpg
161842	190299	192637	266689	Articles\Image\00849554001992_PIECE_01.jpg
161842	190300	192638	267321	#N/A
161842	190301	192639	267321	#N/A
161842	190302	193393	267321	#N/A
161842	190303	193394	267321	#N/A
161842	190304	193395	267321	#N/A
161842	190305	193396	267321	#N/A
161842	190306	193397	267321	#N/A
161842	190307	193398	267321	#N/A
161842	248171	248219	267283	Articles\Image\CHUV_908586_01.jpg
161842	248880	249075	267321	#N/A
161842	249355	249388	267321	#N/A
161842	249444	249474	267282	Articles\Image\CHUV_908583_01.jpg
161842	249445	249475	267321	#N/A
161842	264223	264227	267321	#N/A
161842	264224	264228	267321	#N/A
161842	264225	264229	267321	#N/A
161842	264226	264230	267321	#N/A
161843	163683	164206	266722	Articles\Image\04046963089504_PIECE_01.jpg
161843	163684	164294	267284	Articles\Image\CHUV_920607_01.jpg
161843	163685	164486	267321	#N/A
161843	163686	164493	267321	#N/A
161843	163687	164494	267321	#N/A
161843	163688	164495	267321	#N/A
161843	185202	185367	267321	#N/A
161843	185203	185369	267321	#N/A
161843	185204	185370	267321	#N/A
161843	185204	266519	267321	#N/A
161843	185205	185371	267321	#N/A
161843	185206	185432	267321	#N/A
161843	190308	192195	267321	#N/A
161843	190309	192196	267321	#N/A
161843	190310	192197	267321	#N/A
161843	190311	192198	267321	#N/A
161843	190312	192199	267321	#N/A
161843	190313	192206	267321	#N/A
161843	190313	265166	267321	#N/A
161843	190314	192209	267321	#N/A
161843	190315	192210	267321	#N/A
161843	190316	192213	267321	#N/A
161843	190317	192214	267321	#N/A
161843	190318	192215	267321	#N/A
161843	190319	192216		
161843	190320	192217	267321	#N/A
161843	190321	192218		
161843	190322	192219	267321	#N/A
161843	190324	192313	267321	#N/A
161843	190325	192501	267321	#N/A
161843	190326	192633	267321	#N/A
161843	190327	192634	267321	#N/A
161843	190328	192640	267321	#N/A
161843	190329	192641	267321	#N/A
161843	190330	192642	267321	#N/A
161843	190331	192643	267321	#N/A
161843	190332	192644	267321	#N/A
161843	190333	192751	267321	#N/A
161843	190333	264054	267321	#N/A
161843	190334	192752	267321	#N/A
161843	190334	264055	267321	#N/A
161843	190335	192938	267321	#N/A
161843	190336	193390	267314	Articles\Image\CHUV_967444_01.jpg
161843	190337	193391	267321	#N/A
161843	190338	193392	267321	#N/A
161843	249356	249389	267321	#N/A
161843	248881	249133	266751	Articles\Image\05605622212593_PIECE_01.jpg
161843	190285	193112	266750	Articles\Image\05605622212562_PIECE_01.jpg
161843	249357	249390	267321	#N/A
161843	249358	249313	267321	#N/A
161843	249359	249314	267321	#N/A
161843	249446	249473	267321	#N/A
161843	249447	249476	267321	#N/A
161843	249697	249708	267321	#N/A
161843	249717	249732	267321	#N/A
161843	249718	249733	267321	#N/A
161843	264122	264123	267321	#N/A
161843	264236	264237	267321	#N/A
161843	264377	264381	267321	#N/A
161843	264378	264382	266691	Articles\Image\00849554002074_PIECE_01.jpg
161843	264379	264383	266690	Articles\Image\00849554002067_PIECE_01.jpg
161843	265208	265211	267321	#N/A
161843	265209	265212	267321	#N/A
161843	265210	265213	267321	#N/A
161843	266340	266343	267321	#N/A
161844	163689	164284	267321	#N/A
161844	163690	164285	267321	#N/A
161844	163691	164286	267321	#N/A
161844	163692	164287	267321	#N/A
161844	163693	164288	267321	#N/A
161844	163694	164289	267321	#N/A
161844	163695	164290	267321	#N/A
161844	163696	164291	267321	#N/A
161844	163697	164292	267321	#N/A
161844	163698	164513	267321	#N/A
161844	163699	164514	267321	#N/A
161844	163700	164515	267321	#N/A
161844	163701	164516	267321	#N/A
161844	163702	164517	267321	#N/A
161844	163703	164532	267321	#N/A
161844	163704	164742	267321	#N/A
161844	163705	164743	267321	#N/A
161844	184550	184581	267321	#N/A
161844	185207	185366	267321	#N/A
161844	190339	192183	267321	#N/A
161844	190340	192184	267321	#N/A
161844	190341	192185	267321	#N/A
161844	190342	192186	267321	#N/A
161844	190343	192187	267321	#N/A
161844	190344	192188	267321	#N/A
161844	190345	192189	267321	#N/A
161844	190346	192190	267321	#N/A
161844	190347	192191	267321	#N/A
161844	190348	192192	267321	#N/A
161844	190349	192193	267321	#N/A
161844	190350	192194	267321	#N/A
161844	190351	192205	267321	#N/A
161844	190352	192207	267321	#N/A
161844	190353	192208	267321	#N/A
161844	190354	192211	267321	#N/A
161844	190355	192212	267321	#N/A
161844	190356	192220	267321	#N/A
161844	190357	192418	267321	#N/A
161844	190358	192691	267321	#N/A
161844	190359	192692	267321	#N/A
161844	190360	192693	267321	#N/A
161844	190361	192695	267321	#N/A
161844	190362	193115	267321	#N/A
161844	190363	193116	267321	#N/A
161844	249448	249477	267321	#N/A
161845	163706	164671	267321	#N/A
161845	163707	164672	267321	#N/A
161845	163708	164673	267321	#N/A
161845	163709	164734	267321	#N/A
161845	163710	164735	266826	Articles\Image\07630035532035_ROULEA_01.jpg
161845	163711	164736	267239	Articles\Image\CHUV_124540_01.jpg
161845	163712	164737	266823	Articles\Image\07630035531915_ROULEA_01.jpg
161845	163713	164738	266835	Articles\Image\07630035532073_ROULEA_01.jpg
161845	163714	164739	267321	#N/A
161845	190364	191856	267321	#N/A
161845	190365	191857	267321	#N/A
161845	190366	191858	267321	#N/A
161845	190367	192249	267321	#N/A
161845	190368	192259	267321	#N/A
161845	190369	192265	267321	#N/A
161845	190370	192266	267321	#N/A
161845	190371	193375	267321	#N/A
161845	248882	249086	267321	#N/A
161845	248883	249087	267321	#N/A
161845	248884	249088	267321	#N/A
161845	248885	249089	267321	#N/A
161845	248886	249090	267321	#N/A
161845	248887	249092	267321	#N/A
161845	248887	265689	267321	#N/A
161845	248888	249134	266837	Articles\Image\07630035532097_ROULEA_01.jpg
161845	248889	249173	267321	#N/A
161845	248890	249174	267321	#N/A
161845	248891	249175	267321	#N/A
161845	248892	249176	267321	#N/A
161845	248893	249177	267321	#N/A
161845	248894	249178	267321	#N/A
161845	248895	249179	267249	Articles\Image\CHUV_126585_01.jpg
161845	248896	249180	267321	#N/A
161845	248897	249181	267321	#N/A
161845	249360	249322	267321	#N/A
161845	249361	249323	267321	#N/A
161845	249449	249408	267321	#N/A
161847	163715	164681	266759	Articles\Image\07323190030163_PIECE_01.jpg
161847	190372	191944	267321	#N/A
161847	190373	263883	267321	#N/A
161847	190373	192382		
161847	190374	192703	266704	Articles\Image\04021447106861_BOITE_01.jpg
161847	190375	193092	267321	#N/A
161847	190376	193388	267321	#N/A
161847	248898	249150	267321	#N/A
161847	248899	249154	267321	#N/A
161847	249741	249742	267232	Articles\Image\30749756336162_PAQUET_01.jpg
161847	266276	266277	267321	#N/A
161851	163717	164172	267321	#N/A
161851	163717	264491	267032	Articles\Image\17613416035001_PAQUET_01.jpg
161851	185655	185672	266943	Articles\Image\10680651901122_PIECE_01.jpg
161851	191539	192292	267321	#N/A
161851	194157	194254	267321	#N/A
161851	163718	164720	267321	#N/A
161851	190499	192291	266946	Articles\Image\10680651901139_PIECE_01.jpg
161851	194158	194273	267321	#N/A
161851	194159	194274	267321	#N/A
161851	163719	164721	267321	#N/A
161851	190500	192957	266779	Articles\Image\07332551136802_PIECE_01.jpg
161851	194161	194276	267321	#N/A
161851	194162	194277	267321	#N/A
161851	194160	194275	267321	#N/A
161851	185208	185474	267321	#N/A
161851	267338	267343		
161851	248476	249273	266948	Articles\Image\10680651901436_PIECE_01.jpg
161851	267339	267344		
161851	185209	185475	267321	#N/A
161851	185209	266383	267321	#N/A
161851	267340	267345		
161851	190378	192071	267321	#N/A
161851	267341	267346		
161851	190379	192180	267321	#N/A
161851	267373	267375		
161851	190380	193083	267321	#N/A
161851	248173	248223	267321	#N/A
161851	248173	265162	267043	Articles\Image\17613416041637_PAQUET_01.jpg
161851	248900	249093	267321	#N/A
161851	248900	265163	267321	#N/A
161851	263876	263877	267321	#N/A
161851	263876	265161	267321	#N/A
161851	264398	264399	267321	#N/A
161851	264512	264513	267321	#N/A
161851	264524	264525	267321	#N/A
161851	264691	264692	267321	#N/A
161851	264713	264714	267321	#N/A
161851	264745	264748	267321	#N/A
161851	264746	264749	267321	#N/A
161851	264747	264750	267321	#N/A
161851	264755	264756	267321	#N/A
161851	264997	264998	267321	#N/A
161851	264813	264814	267321	#N/A
161851	264815	264816	267321	#N/A
161851	264819	264820	267321	#N/A
161851	264925	264926	267036	Articles\Image\17613416040296_PAQUET_01.jpg
161851	264947	264949	267321	#N/A
161851	264948	264950	267321	#N/A
161851	264968	264970	267321	#N/A
161851	264969	264971	267321	#N/A
161851	264982	264984	267321	#N/A
161851	264983	264985	267321	#N/A
161851	265060	265076	267321	#N/A
161851	265061	265077	267321	#N/A
161851	265062	265078	267321	#N/A
161851	265063	265079	267321	#N/A
161851	265224	265226	267321	#N/A
161851	265064	265080	267321	#N/A
161851	265065	265081	267321	#N/A
161851	265225	265227	267321	#N/A
161851	265313	265315	267321	#N/A
161851	265314	265316	267321	#N/A
161851	265319	265320	267321	#N/A
161851	265335	265337	267321	#N/A
161851	265336	265338	267321	#N/A
161851	265542	265543	267321	#N/A
161851	265580	265581	267321	#N/A
161851	265613	265614	267321	#N/A
161851	265636	265640	267321	#N/A
161851	265637	265641	267321	#N/A
161851	265638	265642	267321	#N/A
161851	265639	265643	267321	#N/A
161851	267495	267496		
161851	267507	267508		
161851	267586	267590	267321	#N/A
161851	267587	267591	267321	#N/A
161851	267588	267592	267321	#N/A
